ipca;cdi;cambio;impacto_cdi_ativos;impacto_cdi_passivos;impacto_cdi_total;impacto_ipca_ativos;impacto_ipca_passivos;impacto_ipca_total;impacto_cambio_ativos;impacto_cambio_passivos;impacto_cambio_total;impacto_total
0,1661980747826006;0,45805290441830915;0,13535756680642796;939008,4540575338;3458299,428358234;-2519290,9743007002;199437,68973912072;282536,72713042103;-83099,03739130031;203036,35020964194;2030363,5020964195;-1827327,1518867775;-4429717,1635787785
0,17722064744047317;0,4940384430902729;0,10085726086927257;1012778,8083350594;3729990,2453315603;-2717211,436996501;212664,7769285678;301275,1006488044;-88610,3237202366;151285,89130390887;1512858,9130390887;-1361573,02173518;-4167394,7824519174
0,15001771848043932;0,45163553495102826;0,15201256825356735;925852,846649608;3409848,2888802635;-2483995,4422306553;180021,26217652718;255030,12141674684;-75008,85924021967;228018,85238035102;2280188,5238035102;-2052169,6714231593;-4611173,972894034
0,10510323893929538;0,49645661840377625;0,18550800380122123;1017736,0677277413;3748247,4689485105;-2730511,401220769;126123,88672715446;178675,50619680213;-52551,619469647674;278262,00570183183;2782620,0570183187;-2504358,0513164867;-5287421,072006904
0,15431908005491807;0,3742237914239634;0,1802286291313654;767158,772419125;2825389,6252509234;-2058230,8528317986;185182,89606590167;262342,4360933607;-77159,54002745904;270342,94369704806;2703429,4369704807;-2433086,493273433;-4568476,886132691
0,16022864423708422;0,5055700431916709;0,1574150302192794;1036418,5885429253;3817053,826097115;-2780635,2375541897;192274,37308450107;272388,6952030432;-80114,3221185421;236122,5453289191;2361225,4532891912;-2125102,907960272;-4985852,467633003
0,1399373406655686;0,46906235886337877;0,1426025322627525;961577,8356699265;3541420,8094185097;-2579842,9737485833;167924,80879868232;237893,47913146662;-69968,6703327843;213903,79839412874;2139037,9839412873;-1925134,1855471586;-4574945,829628526
0,15330650240329025;0,44736990174582475;0,12799773216756527;917108,2985789407;3377642,758180977;-2460534,459602036;183967,8028839483;260621,0540855934;-76653,25120164512;191996,5982513479;1919965,982513479;-1727969,384262131;-4265157,095065812
0,1289745175263193;0,5207195007612236;0,23646689334485912;1067474,9765605084;3931432,2307472383;-2863957,25418673;154769,42103158316;219256,6797947428;-64487,258763159654;354700,3400172887;3547003,400172887;-3192303,0601555984;-6120747,573105488
0,1562228075614908;0,5069038335965559;0,15377008205629414;1039152,8588729396;3827123,943653997;-2787971,084781057;187467,36907378896;265578,7728545343;-78111,40378074537;230655,1230844412;2306551,230844412;-2075896,1077599707;-4941978,596321773
0,1088262004545744;0,5539935785276695;0,14516849189182204;1135686,8359817225;4182651,5178839047;-3046964,6819021823;130591,44054548928;185004,5407727765;-54413,100227287214;217752,73783773306;2177527,3783773305;-1959774,6405395975;-5061152,422669067
0,14186862132333616;0,4873647068697633;0,1346610404169306;999097,6490830148;3679603,536866713;-2680505,887783698;170242,3455880034;241176,65624967148;-70934,31066166807;201991,5606253959;2019915,6062539592;-1817924,0456285633;-4569364,244073929
0,15143135484779924;0,5559197888181271;0,11703213983060853;1139635,5670771606;4197194,40557686;-3057558,838499699;181717,62581735908;257433,3032412587;-75715,67742389961;175548,2097459128;1755482,097459128;-1579933,887713215;-4713208,403636813
0,17088466893039309;0,4283917219692501;0,2735679098599826;878203,0300369627;3234357,5008678385;-2356154,470830876;205061,6027164717;290503,93718166824;-85442,33446519653;410351,8647899739;4103518,647899739;-3693166,783109765;-6134763,588405837
0,14806403225722958;0,5181398013757538;0,18679809047508267;1062186,5928202951;3911955,500386941;-2849768,9075666456;177676,8387086755;251708,8548372903;-74032,0161286148;280197,135712624;2801971,35712624;-2521774,221413616;-5445575,145108877
0,10247706345413543;0,4363836374429051;0,17041664941051077;894586,4567579555;3294696,4626939334;-2400110,005935978;122972,47614496252;174211,00787203023;-51238,531727067704;255624,97411576615;2556249,7411576617;-2300624,7670418955;-4751973,304704942
0,16449637038483772;0,4478500750371703;0,09904153523191782;918092,6538261991;3381268,0665306356;-2463175,4127044366;197395,64446180526;279643,8296542241;-82248,18519241884;148562,30284787674;1485623,0284787673;-1337060,7256308906;-3882484,323527746
0,13313361194350623;0,4851589647571236;0,1148195633634826;994575,8777521034;3662950,1839162833;-2668374,30616418;159760,33433220748;226327,1403039606;-66566,80597175311;172229,34504522392;1722293,450452239;-1550064,1054070152;-4285005,217542948
0,15103589513941013;0,4492825142462481;0,08598484370074215;921029,1542048086;3392082,9825591734;-2471053,8283543647;181243,07416729216;256761,0217369972;-75517,94756970505;128977,26555111322;1289772,6555111322;-1160795,389960019;-3707367,1658840887
0,1299913251827785;0,46227899951606616;0,10056879819951882;947671,9490079356;3490206,4463462997;-2542534,497338364;155989,5902193342;220985,25281072347;-64995,662591389264;150853,19729927822;1508531,9729927822;-1357678,7756935041;-3965208,9356232574
0,14758896641722336;0,4417471065970603;0,1062557111508835;905581,5685239736;3335190,654807805;-2429609,0862838314;177106,75970066802;250901,2429092797;-73794,4832086117;159383,56672632525;1593835,6672632524;-1434452,100536927;-3937855,67002937
0,1435327537569229;0,5292504773039649;0,16224397504159813;1084963,478473128;3995841,103644935;-2910877,6251718067;172239,30450830748;244005,68138676893;-71766,37687846145;243365,96256239718;2433659,6256239717;-2190293,6630615746;-5172937,665111843
0,14420969258117883;0,5034888372267556;0,19544519198161636;1032152,116314849;3801340,721062005;-2769188,604747156;173051,6310974146;245156,47738800402;-72104,84629058943;293167,7879724245;2931677,8797242455;-2638510,091751821;-5479803,542789566
0,1493042844810291;0,41587159059931805;0,09188855525733976;852536,7607286021;3139830,5090248515;-2287293,7482962497;179165,14137723492;253817,28361774946;-74652,14224051454;137832,83288600962;1378328,3288600964;-1240495,4959740867;-3602441,386510851
0,1501954872650808;0,46295465776502553;0,15981189301446194;949057,0484183023;3495307,666125943;-2546250,617707641;180234,58471809697;255332,32835063737;-75097,7436325404;239717,83952169292;2397178,3952169293;-2157460,555695236;-4778808,917035418
0,14244913391492017;0,4477138304350162;0,11740613246381001;917813,3523917833;3380239,4197843727;-2462426,0673925895;170938,9606979042;242163,5276553643;-71224,5669574601;176109,19869571502;1761091,9869571503;-1584982,7882614352;-4118633,4226114852
0,12575280093408625;0,5074552987721471;0,1334624851919859;1040283,3624829015;3831287,5057297107;-2791004,143246809;150903,36112090352;213779,76158794662;-62876,4004670431;200193,72778797883;2001937,2778797883;-1801743,5500918096;-4655624,093805661
0,13901162903494452;0,5199223441047979;0,11882042683967547;1065840,8054148357;3925413,697991224;-2859572,892576388;166813,95484193342;236319,76935940568;-69505,81451747226;178230,64025951322;1782306,4025951321;-1604075,762335619;-4533154,46942948
0,1276671498653336;0,5358693424790062;0,12627778141894141;1098532,1520819627;4045813,535716497;-2947281,383634534;153200,5798384003;217034,15477106711;-63833,574932666816;189416,67212841212;1894166,7212841213;-1704750,049155709;-4715865,0077229105
0,1706035808071504;0,5307267517568094;0,09721899505647845;1087989,8411014592;4006986,975763911;-2918997,1346624517;204724,2969685805;290026,0873721557;-85301,7904035752;145828,49258471766;1458284,9258471767;-1312456,433262459;-4316755,358328486
0,1259743758429689;0,45103202566413314;0,14729898721759654;924615,652611473;3405291,793764205;-2480676,141152732;151169,25101156268;214156,43893304712;-62987,18792148444;220948,4808263948;2209484,808263948;-1988536,3274375533;-4532199,65651177
0,15061567033987228;0,37793138561294287;0,10452134321635433;774759,3405065329;2853381,9613777185;-2078622,6208711856;180738,80440784674;256046,63957778286;-75307,83516993612;156782,01482453148;1567820,1482453148;-1411038,1334207833;-3564968,589461905
0,13816443436062423;0,4238775163595167;0,11288098414686382;868948,9085370093;3200275,248514351;-2331326,3399773417;165797,32123274906;234879,53841306118;-69082,21718031212;169321,47622029574;1693214,7622029572;-1523893,2859826614;-3924301,8431403153
0,15422656761499678;0,4769952832985401;0,12726645563402006;977840,3307620072;3601314,3889039773;-2623474,05814197;185071,88113799616;262185,16494549456;-77113,2838074984;190899,68345103008;1908996,8345103008;-1718097,1510592706;-4418684,493008739
0,11680073681334571;0,43114864698091204;0,10375851354180582;883854,7263108697;3255172,284705886;-2371317,5583950165;140160,88417601486;198561,2525826877;-58400,368406672846;155637,77031270872;1556377,7031270873;-1400739,9328143785;-3830457,859616068
0,16883954205704763;0,47315467937576416;0,08986710937906822;969967,0927203165;3572317,8292870196;-2602350,736566703;202607,45046845716;287027,221496981;-84419,77102852383;134800,66406860235;1348006,6406860233;-1213205,976617421;-3899976,4842126477
0,15695368160335327;0,45464208997657574;0,11544301017261628;932016,2844519803;3432547,7793231467;-2500531,4948711665;188344,41792402393;266821,25872570055;-78476,84080167662;173164,51525892442;1731645,1525892443;-1558480,63733032;-4137488,973003163
